"","Date","Temperature"
"3924",1899-09-29,22.3
"3925",1899-09-30,23.9
"3926",1899-10-01,21.6
"3927",1899-10-02,20.3
"3928",1899-10-03,22.1
"3929",1899-10-04,24.4
"3930",1899-10-05,26.6
"3931",1899-10-06,27.9
"3932",1899-10-07,27.6
"3933",1899-10-08,27.2
"3934",1899-10-09,28.8
"3935",1899-10-10,30.4
"3936",1899-10-11,30.8
"3937",1899-10-12,25.5
"3938",1899-10-13,25.7
"3939",1899-10-14,26.6
"3940",1899-10-15,27.4
"3941",1899-10-16,25.8
"3942",1899-10-17,24.2
"3943",1899-10-18,23.1
"3944",1899-10-19,23.9
"3945",1899-10-20,25.2
"3946",1899-10-21,25.1
"3947",1899-10-22,24.6
"3948",1899-10-23,25.8
"3949",1899-10-24,27.3
"3950",1899-10-25,27.6
"3951",1899-10-26,24.9
"3952",1899-10-27,20.9
"3953",1899-10-28,22.3
"3954",1899-10-29,23.5
"3955",1899-10-30,23.7
"3956",1899-10-31,24.2
"3957",1899-11-01,25.2
"3958",1899-11-02,27.8
"3959",1899-11-03,28
"3960",1899-11-04,27
"3961",1899-11-05,27.5
"3962",1899-11-06,28.9
"3963",1899-11-07,29.1
"3964",1899-11-08,28.4
"3965",1899-11-09,29.1
"3966",1899-11-10,29.3
"3967",1899-11-11,27.9
"3968",1899-11-12,27.8
"3969",1899-11-13,27.1
"3970",1899-11-14,27.9
"3971",1899-11-15,28.2
"3972",1899-11-16,29.7
"3973",1899-11-17,28.8
"3974",1899-11-18,28.6
"3975",1899-11-19,28
"3976",1899-11-20,29.8
"3977",1899-11-21,30.2
"3978",1899-11-22,27.8
"3979",1899-11-23,28
"3980",1899-11-24,29.2
"3981",1899-11-25,30.1
"3982",1899-11-26,29.9
"3983",1899-11-27,31.5
"3984",1899-11-28,31.9
"3985",1899-11-29,31.9
"3986",1899-11-30,32.1
"3987",1899-12-01,33.7
"3988",1899-12-02,32.2
"3989",1899-12-03,31.8
"3990",1899-12-04,28.9
"3991",1899-12-05,29
"3992",1899-12-06,30.1
"3993",1899-12-07,30.2
"3994",1899-12-08,30.8
"3995",1899-12-09,31.6
"3996",1899-12-10,32.2
"3997",1899-12-11,31.6
"3998",1899-12-12,29.7
"3999",1899-12-13,28
"4000",1899-12-14,28.1
"4001",1899-12-15,29.1
"4002",1899-12-16,29
"4003",1899-12-17,27.5
"4004",1899-12-18,30.1
"4005",1899-12-19,31.5
"4006",1899-12-20,31.6
"4007",1899-12-21,32.2
"4008",1899-12-22,31.5
"4009",1899-12-23,31
"4010",1899-12-24,31.5
"4011",1899-12-25,31.5
"4012",1899-12-26,30.9
"4013",1899-12-27,29.5
"4014",1899-12-28,27.9
"4015",1899-12-29,26.6
"4016",1899-12-30,28.6
"4017",1899-12-31,26.4
"4018",1900-01-01,27.2
"4019",1900-01-02,28.4
"4020",1900-01-03,29.4
"4021",1900-01-04,31.2
"4022",1900-01-05,29.9
"4023",1900-01-06,28.9
"4024",1900-01-07,28.5
"4025",1900-01-08,27.7
"4026",1900-01-09,28.4
"4027",1900-01-10,30.2
"4028",1900-01-11,29.7
"4029",1900-01-12,26.5
"4030",1900-01-13,27.5
"4031",1900-01-14,27.3
"4032",1900-01-15,27.2
"4033",1900-01-16,28.6
"4034",1900-01-17,28.8
"4035",1900-01-18,29.3
"4036",1900-01-19,29.8
"4037",1900-01-20,29.9
"4038",1900-01-21,28.9
"4039",1900-01-22,29.1
"4040",1900-01-23,29.6
"4041",1900-01-24,29.4
"4042",1900-01-25,28.7
"4043",1900-01-26,28.9
"4044",1900-01-27,30
"4045",1900-01-28,30.5
"4046",1900-01-29,30.6
"4047",1900-01-30,30.6
"4048",1900-01-31,31.2
"4049",1900-02-01,31.4
"4050",1900-02-02,30.6
"4051",1900-02-03,29.4
"4052",1900-02-04,29.4
"4053",1900-02-05,30.7
"4054",1900-02-06,31.5
"4055",1900-02-07,33.1
"4056",1900-02-08,32.8
"4057",1900-02-09,31.3
"4058",1900-02-10,30
"4059",1900-02-11,30.2
"4060",1900-02-12,30.7
"4061",1900-02-13,31.6
"4062",1900-02-14,30.7
"4063",1900-02-15,31.3
"4064",1900-02-16,31.9
"4065",1900-02-17,31.5
"4066",1900-02-18,29.5
"4067",1900-02-19,29.2
"4068",1900-02-20,30.4
"4069",1900-02-21,31.9
"4070",1900-02-22,31.3
"4071",1900-02-23,30.9
"4072",1900-02-24,31.8
"4073",1900-02-25,31
"4074",1900-02-26,29
"4075",1900-02-27,30.6
"4076",1900-02-28,29.9
"4077",1900-03-01,29.4
"4078",1900-03-02,30.1
"4079",1900-03-03,31.1
"4080",1900-03-04,27.2
"4081",1900-03-05,28.2
"4082",1900-03-06,28.6
"4083",1900-03-07,27.8
"4084",1900-03-08,27
"4085",1900-03-09,29.1
"4086",1900-03-10,28.8
"4087",1900-03-11,29.1
"4088",1900-03-12,29.6
"4089",1900-03-13,29.9
"4090",1900-03-14,28.9
"4091",1900-03-15,29.1
"4092",1900-03-16,28.9
"4093",1900-03-17,29.6
"4094",1900-03-18,30
"4095",1900-03-19,29.7
"4096",1900-03-20,30.3
"4097",1900-03-21,28.9
"4098",1900-03-22,26.8
"4099",1900-03-23,27.2
"4100",1900-03-24,27.8
"4101",1900-03-25,28.5
"4102",1900-03-26,29.5
"4103",1900-03-27,29.6
"4104",1900-03-28,29.3
"4105",1900-03-29,27.6
"4106",1900-03-30,23.9
"4107",1900-03-31,25.5
"4108",1900-04-01,25.9
"4109",1900-04-02,26.9
"4110",1900-04-03,28.5
"4111",1900-04-04,25.5
"4112",1900-04-05,23.9
"4113",1900-04-06,24.9
"4114",1900-04-07,25.4
"4115",1900-04-08,24.3
"4116",1900-04-09,24.5
"4117",1900-04-10,25.6
"4118",1900-04-11,23.1
"4119",1900-04-12,23.4
"4120",1900-04-13,23.9
"4121",1900-04-14,26.2
"4122",1900-04-15,27.9
"4123",1900-04-16,21.2
"4124",1900-04-17,21.4
"4125",1900-04-18,24
"4126",1900-04-19,25.6
"4127",1900-04-20,24.6
"4128",1900-04-21,26.1
"4129",1900-04-22,25.4
"4130",1900-04-23,25.4
"4131",1900-04-24,26.3
"4132",1900-04-25,25.3
"4133",1900-04-26,24.6
"4134",1900-04-27,24.9
"4135",1900-04-28,25.5
"4136",1900-04-29,25.9
"4137",1900-04-30,25.3
"4138",1900-05-01,23.2
"4139",1900-05-02,23.6
"4140",1900-05-03,23.3
"4141",1900-05-04,24.3
"4142",1900-05-05,24.7
"4143",1900-05-06,24.7
"4144",1900-05-07,24.5
"4145",1900-05-08,24.6
"4146",1900-05-09,26
"4147",1900-05-10,24.2
"4148",1900-05-11,20.6
"4149",1900-05-12,21
"4150",1900-05-13,20.5
"4151",1900-05-14,21.5
"4152",1900-05-15,19.5
"4153",1900-05-16,21.6
"4154",1900-05-17,20.8
"4155",1900-05-18,19.1
"4156",1900-05-19,19.2
"4157",1900-05-20,18.7
"4158",1900-05-21,19.3
"4159",1900-05-22,19.4
"4160",1900-05-23,20.5
"4161",1900-05-24,20.6
"4162",1900-05-25,21.5
"4163",1900-05-26,22.1
"4164",1900-05-27,21.1
"4165",1900-05-28,20.1
"4166",1900-05-29,20
"4167",1900-05-30,19.9
"4168",1900-05-31,20
"4169",1900-06-01,21.1
"4170",1900-06-02,22.3
"4171",1900-06-03,22.7
"4172",1900-06-04,22.5
"4173",1900-06-05,22.6
"4174",1900-06-06,21.3
"4175",1900-06-07,18.8
"4176",1900-06-08,17.9
"4177",1900-06-09,19.3
"4178",1900-06-10,19.1
"4179",1900-06-11,20
"4180",1900-06-12,19.6
"4181",1900-06-13,20.3
"4182",1900-06-14,20.7
"4183",1900-06-15,18.9
"4184",1900-06-16,19.4
"4185",1900-06-17,19.1
"4186",1900-06-18,20.8
"4187",1900-06-19,21.2
"4188",1900-06-20,21.4
"4189",1900-06-21,19.3
"4190",1900-06-22,19.5
"4191",1900-06-23,21.1
"4192",1900-06-24,22.8
"4193",1900-06-25,19.5
"4194",1900-06-26,18.8
"4195",1900-06-27,17.8
"4196",1900-06-28,17.9
"4197",1900-06-29,16.9
"4198",1900-06-30,16.9
"4199",1900-07-01,16.9
"4200",1900-07-02,17.7
"4201",1900-07-03,16.7
"4202",1900-07-04,16.7
"4203",1900-07-05,15.8
"4204",1900-07-06,14.8
"4205",1900-07-07,18.1
"4206",1900-07-08,18.3
"4207",1900-07-09,18.2
"4208",1900-07-10,17.4
"4209",1900-07-11,18
"4210",1900-07-12,18.6
"4211",1900-07-13,19.1
"4212",1900-07-14,19.2
"4213",1900-07-15,16.9
"4214",1900-07-16,17.8
"4215",1900-07-17,17.1
"4216",1900-07-18,16.9
"4217",1900-07-19,16.9
"4218",1900-07-20,18.4
"4219",1900-07-21,18.5
"4220",1900-07-22,17.1
"4221",1900-07-23,18.8
"4222",1900-07-24,19.5
"4223",1900-07-25,22.3
"4224",1900-07-26,21.3
"4225",1900-07-27,20.4
"4226",1900-07-28,21.1
"4227",1900-07-29,19.9
"4228",1900-07-30,21.2
"4229",1900-07-31,21.7
"4230",1900-08-01,23.2
"4231",1900-08-02,21.7
"4232",1900-08-03,22.3
"4233",1900-08-04,20.9
"4234",1900-08-05,19.5
"4235",1900-08-06,19.7
"4236",1900-08-07,21
"4237",1900-08-08,21.6
"4238",1900-08-09,21.4
"4239",1900-08-10,20.5
"4240",1900-08-11,21.5
"4241",1900-08-12,21.7
"4242",1900-08-13,22.5
"4243",1900-08-14,21.2
"4244",1900-08-15,20.9
"4245",1900-08-16,22
"4246",1900-08-17,22.4
"4247",1900-08-18,19.5
"4248",1900-08-19,20.3
"4249",1900-08-20,19.2
"4250",1900-08-21,18.7
"4251",1900-08-22,21.6
"4252",1900-08-23,23.1
"4253",1900-08-24,22.1
"4254",1900-08-25,21.4
"4255",1900-08-26,22.3
"4256",1900-08-27,21.2
"4257",1900-08-28,22.4
"4258",1900-08-29,25.5
"4259",1900-08-30,26.4
"4260",1900-08-31,25
"4261",1900-09-01,20.7
"4262",1900-09-02,20.9
"4263",1900-09-03,20.2
"4264",1900-09-04,21.5
"4265",1900-09-05,22.1
"4266",1900-09-06,22.9
"4267",1900-09-07,23.4
"4268",1900-09-08,24.3
"4269",1900-09-09,23.7
"4270",1900-09-10,22.3
"4271",1900-09-11,23
"4272",1900-09-12,23.8
"4273",1900-09-13,25.1
"4274",1900-09-14,24
"4275",1900-09-15,23.6
"4276",1900-09-16,24.5
"4277",1900-09-17,23.5
"4278",1900-09-18,22.8
"4279",1900-09-19,24.8
"4280",1900-09-20,24.5
"4281",1900-09-21,25.6
"4282",1900-09-22,26
"4283",1900-09-23,25.5
"4284",1900-09-24,24.7
"4285",1900-09-25,23.1
"4286",1900-09-26,24.5
"4287",1900-09-27,24.6
"4288",1900-09-28,23
"4289",1900-09-29,24.2
"4290",1900-09-30,24.9
"4291",1900-10-01,25.6
"4292",1900-10-02,26.2
"4293",1900-10-03,27.4
"4294",1900-10-04,28.3
"4295",1900-10-05,27.2
"4296",1900-10-06,24.1
"4297",1900-10-07,26.2
"4298",1900-10-08,27.9
"4299",1900-10-09,30.4
"4300",1900-10-10,26.4
"4301",1900-10-11,26.6
"4302",1900-10-12,27.2
"4303",1900-10-13,27.5
"4304",1900-10-14,24.3
"4305",1900-10-15,24
"4306",1900-10-16,24.7
"4307",1900-10-17,25.5
"4308",1900-10-18,28.7
"4309",1900-10-19,29.9
"4310",1900-10-20,31
"4311",1900-10-21,30.6
"4312",1900-10-22,29.6
"4313",1900-10-23,30.2
"4314",1900-10-24,28.2
"4315",1900-10-25,29.1
"4316",1900-10-26,28.4
"4317",1900-10-27,30
"4318",1900-10-28,27.1
"4319",1900-10-29,26.1
"4320",1900-10-30,26.3
"4321",1900-10-31,28.5
"4322",1900-11-01,29.9
"4323",1900-11-02,29.7
"4324",1900-11-03,28.9
"4325",1900-11-04,27.1
"4326",1900-11-05,27.1
"4327",1900-11-06,27.5
"4328",1900-11-07,28.2
"4329",1900-11-08,28.3
"4330",1900-11-09,29.6
"4331",1900-11-10,29.5
"4332",1900-11-11,29.5
"4333",1900-11-12,29.1
"4334",1900-11-13,29.4
"4335",1900-11-14,31.3
"4336",1900-11-15,31
"4337",1900-11-16,32.3
"4338",1900-11-17,30.3
"4339",1900-11-18,30.1
"4340",1900-11-19,28
"4341",1900-11-20,26.3
"4342",1900-11-21,26.2
"4343",1900-11-22,27.6
"4344",1900-11-23,28.5
"4345",1900-11-24,28.6
"4346",1900-11-25,28.2
"4347",1900-11-26,30.1
"4348",1900-11-27,31.1
"4349",1900-11-28,30.8
"4350",1900-11-29,31.2
"4351",1900-11-30,31.8
"4352",1900-12-01,31.6
"4353",1900-12-02,30.4
"4354",1900-12-03,30.1
"4355",1900-12-04,28.4
"4356",1900-12-05,27.9
"4357",1900-12-06,28.2
"4358",1900-12-07,27.7
"4359",1900-12-08,29.5
"4360",1900-12-09,30.5
"4361",1900-12-10,30.3
"4362",1900-12-11,30.8
"4363",1900-12-12,31.5
"4364",1900-12-13,33.2
"4365",1900-12-14,32.7
"4366",1900-12-15,30.2
"4367",1900-12-16,31.9
"4368",1900-12-17,33.6
"4369",1900-12-18,32.8
"4370",1900-12-19,31.7
"4371",1900-12-20,30.3
"4372",1900-12-21,30.8
"4373",1900-12-22,31.2
"4374",1900-12-23,30.2
"4375",1900-12-24,30.1
"4376",1900-12-25,28.8
"4377",1900-12-26,28.2
"4378",1900-12-27,29.8
"4379",1900-12-28,30.9
"4380",1900-12-29,30.7
"4381",1900-12-30,31
"4382",1900-12-31,32.1
"4383",1901-01-01,32
"4384",1901-01-02,31.8
"4385",1901-01-03,32.8
"4386",1901-01-04,32.7
"4387",1901-01-05,33.1
"4388",1901-01-06,32.6
"4389",1901-01-07,32.9
"4390",1901-01-08,30.3
"4391",1901-01-09,29.2
"4392",1901-01-10,28.9
"4393",1901-01-11,29.3
"4394",1901-01-12,30.8
"4395",1901-01-13,31.6
"4396",1901-01-14,30.2
"4397",1901-01-15,31.5
"4398",1901-01-16,29.5
"4399",1901-01-17,29.7
"4400",1901-01-18,29.7
"4401",1901-01-19,30.1
"4402",1901-01-20,31
"4403",1901-01-21,31.2
"4404",1901-01-22,30.7
"4405",1901-01-23,28.6
"4406",1901-01-24,28.8
"4407",1901-01-25,28.9
"4408",1901-01-26,30.7
"4409",1901-01-27,31.5
"4410",1901-01-28,31
"4411",1901-01-29,28.8
"4412",1901-01-30,30.8
"4413",1901-01-31,32.9
"4414",1901-02-01,33.3
"4415",1901-02-02,33.1
"4416",1901-02-03,29.4
"4417",1901-02-04,28.6
"4418",1901-02-05,30.3
"4419",1901-02-06,30.9
"4420",1901-02-07,31
"4421",1901-02-08,31.7
"4422",1901-02-09,31.2
"4423",1901-02-10,30
"4424",1901-02-11,30.8
"4425",1901-02-12,31
"4426",1901-02-13,32.2
"4427",1901-02-14,32
"4428",1901-02-15,30
"4429",1901-02-16,28.1
"4430",1901-02-17,28.3
"4431",1901-02-18,28.8
"4432",1901-02-19,29.4
"4433",1901-02-20,29.3
"4434",1901-02-21,28.2
"4435",1901-02-22,26.8
"4436",1901-02-23,27.9
"4437",1901-02-24,28.5
"4438",1901-02-25,28.4
"4439",1901-02-26,29.3
"4440",1901-02-27,28.5
"4441",1901-02-28,27.9
"4442",1901-03-01,28.1
"4443",1901-03-02,28.7
"4444",1901-03-03,30
"4445",1901-03-04,30.1
"4446",1901-03-05,30.3
"4447",1901-03-06,29
"4448",1901-03-07,25.5
"4449",1901-03-08,26.4
"4450",1901-03-09,27
"4451",1901-03-10,27.6
"4452",1901-03-11,27.6
"4453",1901-03-12,27.5
"4454",1901-03-13,27.4
"4455",1901-03-14,28.5
"4456",1901-03-15,27.9
"4457",1901-03-16,28.1
"4458",1901-03-17,28.1
"4459",1901-03-18,29
"4460",1901-03-19,28.2
"4461",1901-03-20,26.9
"4462",1901-03-21,25.5
"4463",1901-03-22,25.4
"4464",1901-03-23,27.4
"4465",1901-03-24,26.1
"4466",1901-03-25,26.5
"4467",1901-03-26,27.1
"4468",1901-03-27,27.8
"4469",1901-03-28,28.5
"4470",1901-03-29,28.1
"4471",1901-03-30,29
"4472",1901-03-31,26.6
"4473",1901-04-01,26.6
"4474",1901-04-02,26.6
"4475",1901-04-03,26.4
"4476",1901-04-04,25.2
"4477",1901-04-05,25.7
"4478",1901-04-06,25.8
"4479",1901-04-07,26.3
"4480",1901-04-08,26.4
"4481",1901-04-09,25.4
"4482",1901-04-10,26.6
"4483",1901-04-11,27
"4484",1901-04-12,27.2
"4485",1901-04-13,27.8
"4486",1901-04-14,27.9
"4487",1901-04-15,27
"4488",1901-04-16,25.3
"4489",1901-04-17,26.5
"4490",1901-04-18,25.4
"4491",1901-04-19,26
"4492",1901-04-20,26.2
"4493",1901-04-21,24.4
"4494",1901-04-22,24.1
"4495",1901-04-23,23.4
"4496",1901-04-24,21.3
"4497",1901-04-25,20.1
"4498",1901-04-26,22.1
"4499",1901-04-27,22
"4500",1901-04-28,22.3
"4501",1901-04-29,22.9
"4502",1901-04-30,23.3
"4503",1901-05-01,22.5
"4504",1901-05-02,21.5
"4505",1901-05-03,22.3
"4506",1901-05-04,22.4
"4507",1901-05-05,23.7
"4508",1901-05-06,22.6
"4509",1901-05-07,23.1
"4510",1901-05-08,24
"4511",1901-05-09,24.8
"4512",1901-05-10,23.3
"4513",1901-05-11,21.8
"4514",1901-05-12,22.3
"4515",1901-05-13,23.1
"4516",1901-05-14,23.1
"4517",1901-05-15,23
"4518",1901-05-16,23.6
"4519",1901-05-17,23.4
"4520",1901-05-18,23.8
"4521",1901-05-19,24
"4522",1901-05-20,24.3
"4523",1901-05-21,24.8
"4524",1901-05-22,22
"4525",1901-05-23,22.2
"4526",1901-05-24,22.4
"4527",1901-05-25,23.1
"4528",1901-05-26,24
"4529",1901-05-27,22.6
"4530",1901-05-28,20.7
"4531",1901-05-29,19.2
"4532",1901-05-30,19.2
"4533",1901-05-31,20.4
"4534",1901-06-01,19.7
"4535",1901-06-02,18.8
"4536",1901-06-03,20.1
"4537",1901-06-04,20.2
"4538",1901-06-05,21.7
"4539",1901-06-06,19.1
"4540",1901-06-07,18.5
"4541",1901-06-08,19.1
"4542",1901-06-09,20.4
"4543",1901-06-10,20.4
"4544",1901-06-11,19.1
"4545",1901-06-12,17.8
"4546",1901-06-13,17.6
"4547",1901-06-14,19.2
"4548",1901-06-15,19.7
"4549",1901-06-16,21.1
"4550",1901-06-17,21.1
"4551",1901-06-18,18.1
"4552",1901-06-19,16.1
"4553",1901-06-20,15.7
"4554",1901-06-21,15.6
"4555",1901-06-22,17.2
"4556",1901-06-23,17.1
"4557",1901-06-24,18
"4558",1901-06-25,19
"4559",1901-06-26,19.5
"4560",1901-06-27,18.5
"4561",1901-06-28,17.8
"4562",1901-06-29,18.1
"4563",1901-06-30,18.4
"4564",1901-07-01,17.9
"4565",1901-07-02,18.8
"4566",1901-07-03,18.1
"4567",1901-07-04,18.8
"4568",1901-07-05,18.3
"4569",1901-07-06,18
"4570",1901-07-07,17.6
"4571",1901-07-08,19
"4572",1901-07-09,19
"4573",1901-07-10,17.3
"4574",1901-07-11,17.1
"4575",1901-07-12,17.8
"4576",1901-07-13,18.4
"4577",1901-07-14,18.3
"4578",1901-07-15,18.7
"4579",1901-07-16,18.7
"4580",1901-07-17,17.9
"4581",1901-07-18,18.6
"4582",1901-07-19,20.2
"4583",1901-07-20,20.7
"4584",1901-07-21,21.8
"4585",1901-07-22,20.4
"4586",1901-07-23,19.1
"4587",1901-07-24,19.4
"4588",1901-07-25,19.3
"4589",1901-07-26,18
"4590",1901-07-27,18.4
"4591",1901-07-28,17.5
"4592",1901-07-29,14.3
"4593",1901-07-30,15.9
"4594",1901-07-31,18.1
"4595",1901-08-01,18.7
"4596",1901-08-02,20.5
"4597",1901-08-03,20.8
"4598",1901-08-04,21.4
"4599",1901-08-05,21.7
"4600",1901-08-06,22.1
"4601",1901-08-07,21.9
"4602",1901-08-08,19.6
"4603",1901-08-09,19
"4604",1901-08-10,20.3
"4605",1901-08-11,20.9
"4606",1901-08-12,21.3
"4607",1901-08-13,21.7
"4608",1901-08-14,21.8
"4609",1901-08-15,22.5
"4610",1901-08-16,23
"4611",1901-08-17,22.9
"4612",1901-08-18,22.1
"4613",1901-08-19,22.6
"4614",1901-08-20,21.6
"4615",1901-08-21,20.7
"4616",1901-08-22,20.4
"4617",1901-08-23,22.5
"4618",1901-08-24,22.9
"4619",1901-08-25,20
"4620",1901-08-26,19.7
"4621",1901-08-27,20.7
"4622",1901-08-28,20.2
"4623",1901-08-29,20.8
"4624",1901-08-30,20.6
"4625",1901-08-31,18.6
"4626",1901-09-01,21
"4627",1901-09-02,23.8
"4628",1901-09-03,23.9
"4629",1901-09-04,22.5
"4630",1901-09-05,22
"4631",1901-09-06,24.1
"4632",1901-09-07,23.8
"4633",1901-09-08,24.4
"4634",1901-09-09,24.6
"4635",1901-09-10,24.7
"4636",1901-09-11,25
"4637",1901-09-12,25.3
"4638",1901-09-13,25.8
"4639",1901-09-14,25.9
"4640",1901-09-15,26.3
"4641",1901-09-16,26.4
"4642",1901-09-17,27
"4643",1901-09-18,26.8
"4644",1901-09-19,25.9
"4645",1901-09-20,25.5
"4646",1901-09-21,26.5
"4647",1901-09-22,25.3
"4648",1901-09-23,24.8
"4649",1901-09-24,24.2
"4650",1901-09-25,24
"4651",1901-09-26,24.1
"4652",1901-09-27,25
"4653",1901-09-28,25.3
"4654",1901-09-29,26.1
"4655",1901-09-30,24.4
"4656",1901-10-01,22.7
"4657",1901-10-02,22.4
"4658",1901-10-03,23.7
"4659",1901-10-04,24.2
"4660",1901-10-05,25.2
"4661",1901-10-06,25.9
"4662",1901-10-07,26.7
"4663",1901-10-08,27
"4664",1901-10-09,24.4
"4665",1901-10-10,21.9
"4666",1901-10-11,24.3
"4667",1901-10-12,26.2
"4668",1901-10-13,27.7
"4669",1901-10-14,27.1
"4670",1901-10-15,26.8
"4671",1901-10-16,25.6
"4672",1901-10-17,25.5
"4673",1901-10-18,25.6
"4674",1901-10-19,25
"4675",1901-10-20,26.3
"4676",1901-10-21,28.2
"4677",1901-10-22,26.3
"4678",1901-10-23,26.7
"4679",1901-10-24,27
"4680",1901-10-25,28.6
"4681",1901-10-26,29.5
"4682",1901-10-27,28.3
"4683",1901-10-28,25.4
"4684",1901-10-29,24.2
"4685",1901-10-30,25.9
"4686",1901-10-31,26.4
"4687",1901-11-01,26.3
"4688",1901-11-02,26.3
"4689",1901-11-03,26.8
"4690",1901-11-04,26.4
"4691",1901-11-05,28.7
"4692",1901-11-06,27.9
"4693",1901-11-07,25.7
"4694",1901-11-08,25.5
"4695",1901-11-09,27.3
"4696",1901-11-10,27.4
"4697",1901-11-11,28.4
"4698",1901-11-12,29.7
"4699",1901-11-13,29.9
"4700",1901-11-14,27.2
"4701",1901-11-15,27.9
"4702",1901-11-16,29.6
"4703",1901-11-17,29.3
"4704",1901-11-18,29.5
"4705",1901-11-19,29.1
"4706",1901-11-20,29.5
"4707",1901-11-21,30.3
"4708",1901-11-22,29.6
"4709",1901-11-23,29
"4710",1901-11-24,27.2
"4711",1901-11-25,28
"4712",1901-11-26,29.9
"4713",1901-11-27,30.7
"4714",1901-11-28,30.1
"4715",1901-11-29,29.3
"4716",1901-11-30,31
"4717",1901-12-01,30.7
"4718",1901-12-02,29.9
"4719",1901-12-03,30.4
"4720",1901-12-04,30.5
"4721",1901-12-05,31
"4722",1901-12-06,29.6
"4723",1901-12-07,27.2
"4724",1901-12-08,27.6
"4725",1901-12-09,29.8
"4726",1901-12-10,32
"4727",1901-12-11,29.3
"4728",1901-12-12,31.1
"4729",1901-12-13,31.7
"4730",1901-12-14,29.1
"4731",1901-12-15,30.8
"4732",1901-12-16,32.6
"4733",1901-12-17,35.3
"4734",1901-12-18,36.6
"4735",1901-12-19,33.6
"4736",1901-12-20,29.7
"4737",1901-12-21,30.4
"4738",1901-12-22,31.1
"4739",1901-12-23,32.7
"4740",1901-12-24,29.8
"4741",1901-12-25,29.3
"4742",1901-12-26,28.7
"4743",1901-12-27,29.8
"4744",1901-12-28,31.5
"4745",1901-12-29,31.2
"4746",1901-12-30,31.8
"4747",1901-12-31,32.4
"4748",1902-01-01,32.7
"4749",1902-01-02,30.9
"4750",1902-01-03,29.6
"4751",1902-01-04,31
"4752",1902-01-05,31.1
"4753",1902-01-06,30.5
"4754",1902-01-07,29.5
"4755",1902-01-08,29.7
"4756",1902-01-09,29.5
"4757",1902-01-10,31
"4758",1902-01-11,30.9
"4759",1902-01-12,30.8
"4760",1902-01-13,32.9
"4761",1902-01-14,36.1
"4762",1902-01-15,30.7
"4763",1902-01-16,29.9
"4764",1902-01-17,30.9
"4765",1902-01-18,31.1
"4766",1902-01-19,31.6
"4767",1902-01-20,32.9
"4768",1902-01-21,33.3
"4769",1902-01-22,35.1
"4770",1902-01-23,31.1
"4771",1902-01-24,30
"4772",1902-01-25,29.4
"4773",1902-01-26,31.1
"4774",1902-01-27,31.5
"4775",1902-01-28,29.1
"4776",1902-01-29,30
"4777",1902-01-30,31.2
"4778",1902-01-31,30.4
"4779",1902-02-01,30.8
"4780",1902-02-02,31.9
"4781",1902-02-03,32.7
"4782",1902-02-04,32.6
"4783",1902-02-05,31.7
"4784",1902-02-06,32.3
"4785",1902-02-07,31.3
"4786",1902-02-08,30
"4787",1902-02-09,30.1
"4788",1902-02-10,30.5
"4789",1902-02-11,29.8
"4790",1902-02-12,30.4
"4791",1902-02-13,31.8
"4792",1902-02-14,29.3
"4793",1902-02-15,30.4
"4794",1902-02-16,30.8
"4795",1902-02-17,29.5
"4796",1902-02-18,30.5
"4797",1902-02-19,31.2
"4798",1902-02-20,33
"4799",1902-02-21,32.7
"4800",1902-02-22,31.9
"4801",1902-02-23,30.5
"4802",1902-02-24,30.8
"4803",1902-02-25,32.8
"4804",1902-02-26,31.9
"4805",1902-02-27,31.5
"4806",1902-02-28,29.4
"4807",1902-03-01,29.4
"4808",1902-03-02,29.6
"4809",1902-03-03,30.4
"4810",1902-03-04,30.9
"4811",1902-03-05,30
"4812",1902-03-06,29
"4813",1902-03-07,27.9
"4814",1902-03-08,29.9
"4815",1902-03-09,29.7
"4816",1902-03-10,28.9
"4817",1902-03-11,28.7
"4818",1902-03-12,28.6
"4819",1902-03-13,29
"4820",1902-03-14,28.6
"4821",1902-03-15,29.3
"4822",1902-03-16,30
"4823",1902-03-17,30
"4824",1902-03-18,30.5
"4825",1902-03-19,29.2
"4826",1902-03-20,26.8
"4827",1902-03-21,26
"4828",1902-03-22,26
"4829",1902-03-23,28.3
"4830",1902-03-24,30.7
"4831",1902-03-25,32.1
"4832",1902-03-26,31.2
"4833",1902-03-27,28.9
"4834",1902-03-28,25.3
"4835",1902-03-29,25.6
"4836",1902-03-30,25.4
"4837",1902-03-31,26
"4838",1902-04-01,26.7
"4839",1902-04-02,27.2
"4840",1902-04-03,28
"4841",1902-04-04,26.5
"4842",1902-04-05,26.5
"4843",1902-04-06,26
"4844",1902-04-07,26.3
"4845",1902-04-08,27.1
"4846",1902-04-09,28.2
"4847",1902-04-10,26.5
"4848",1902-04-11,25.3
"4849",1902-04-12,25.2
"4850",1902-04-13,25.7
"4851",1902-04-14,26.5
"4852",1902-04-15,26.6
"4853",1902-04-16,27.1
"4854",1902-04-17,26.9
"4855",1902-04-18,26.3
"4856",1902-04-19,25.7
"4857",1902-04-20,26
"4858",1902-04-21,25.8
"4859",1902-04-22,27.1
"4860",1902-04-23,26.4
"4861",1902-04-24,25.9
"4862",1902-04-25,24.5
"4863",1902-04-26,25.7
"4864",1902-04-27,24.6
"4865",1902-04-28,23.1
"4866",1902-04-29,22.9
"4867",1902-04-30,22.5
"4868",1902-05-01,23.6
