"","Date","Temperature"
"11205",1919-09-06,24.2
"11206",1919-09-07,27
"11207",1919-09-08,22.9
"11208",1919-09-09,24.9
"11209",1919-09-10,28.8
"11210",1919-09-11,29.4
"11211",1919-09-12,28.5
"11212",1919-09-13,30
"11213",1919-09-14,30.3
"11214",1919-09-15,29.1
"11215",1919-09-16,30.1
"11216",1919-09-17,30.3
"11217",1919-09-18,30.9
"11218",1919-09-19,33
"11219",1919-09-20,32.7
"11220",1919-09-21,33.3
"11221",1919-09-22,34.3
"11222",1919-09-23,33.7
"11223",1919-09-24,34
"11224",1919-09-25,34
"11225",1919-09-26,34.9
"11226",1919-09-27,34.6
"11227",1919-09-28,33.8
"11228",1919-09-29,34.5
"11229",1919-09-30,34.8
"11230",1919-10-01,35.2
"11231",1919-10-02,35
"11232",1919-10-03,33
"11233",1919-10-04,34.2
"11234",1919-10-05,35.1
"11235",1919-10-06,37.1
"11236",1919-10-07,34.7
"11237",1919-10-08,34.5
"11238",1919-10-09,35.9
"11239",1919-10-10,36
"11240",1919-10-11,36.6
"11241",1919-10-12,37.7
"11242",1919-10-13,36.6
"11243",1919-10-14,31.4
"11244",1919-10-15,31.5
"11245",1919-10-16,33.3
"11246",1919-10-17,35.2
"11247",1919-10-18,36.2
"11248",1919-10-19,36.5
"11249",1919-10-20,37.8
"11250",1919-10-21,33.1
"11251",1919-10-22,32.9
"11252",1919-10-23,34.9
"11253",1919-10-24,35.8
"11254",1919-10-25,35.4
"11255",1919-10-26,36.3
"11256",1919-10-27,36.1
"11257",1919-10-28,36.3
"11258",1919-10-29,37.8
"11259",1919-10-30,38.7
"11260",1919-10-31,39.2
"11261",1919-11-01,39.3
"11262",1919-11-02,37
"11263",1919-11-03,37
"11264",1919-11-04,37.3
"11265",1919-11-05,37.3
"11266",1919-11-06,36.4
"11267",1919-11-07,31.1
"11268",1919-11-08,34.3
"11269",1919-11-09,35.8
"11270",1919-11-10,35.9
"11271",1919-11-11,36
"11272",1919-11-12,33.1
"11273",1919-11-13,33.1
"11274",1919-11-14,34.3
"11275",1919-11-15,35.5
"11276",1919-11-16,37.8
"11277",1919-11-17,38.8
"11278",1919-11-18,37.9
"11279",1919-11-19,36.4
"11280",1919-11-20,35.8
"11281",1919-11-21,36.8
"11282",1919-11-22,36.9
"11283",1919-11-23,37.4
"11284",1919-11-24,38
"11285",1919-11-25,38.7
"11286",1919-11-26,38.7
"11287",1919-11-27,39.1
"11288",1919-11-28,39.8
"11289",1919-11-29,39
"11290",1919-11-30,40.7
"11291",1919-12-01,40
"11292",1919-12-02,41.3
"11293",1919-12-03,39.7
"11294",1919-12-04,39.9
"11295",1919-12-05,38.8
"11296",1919-12-06,37.9
"11297",1919-12-07,37.9
"11298",1919-12-08,38.7
"11299",1919-12-09,38.9
"11300",1919-12-10,38.9
"11301",1919-12-11,38.8
"11302",1919-12-12,39.3
"11303",1919-12-13,39.8
"11304",1919-12-14,39
"11305",1919-12-15,40.9
"11306",1919-12-16,38.5
"11307",1919-12-17,37.8
"11308",1919-12-18,37.6
"11309",1919-12-19,38.4
"11310",1919-12-20,39.3
"11311",1919-12-21,35.4
"11312",1919-12-22,35.9
"11313",1919-12-23,38.4
"11314",1919-12-24,37.7
"11315",1919-12-25,38.2
"11316",1919-12-26,39
"11317",1919-12-27,39.6
"11318",1919-12-28,37.7
"11319",1919-12-29,35.9
"11320",1919-12-30,35.8
"11321",1919-12-31,36.9
"11322",1920-01-01,38.1
"11323",1920-01-02,38.6
"11324",1920-01-03,39.5
"11325",1920-01-04,38.6
"11326",1920-01-05,39.1
"11327",1920-01-06,41.3
"11328",1920-01-07,40.5
"11329",1920-01-08,39.9
"11330",1920-01-09,40.1
"11331",1920-01-10,37.6
"11332",1920-01-11,33.1
"11333",1920-01-12,30.9
"11334",1920-01-13,33
"11335",1920-01-14,30
"11336",1920-01-15,31.5
"11337",1920-01-16,33.5
"11338",1920-01-17,34.4
"11339",1920-01-18,33
"11340",1920-01-19,31.7
"11341",1920-01-20,34.6
"11342",1920-01-21,35.1
"11343",1920-01-22,34.5
"11344",1920-01-23,33.8
"11345",1920-01-24,34
"11346",1920-01-25,33.1
"11347",1920-01-26,32.3
"11348",1920-01-27,33
"11349",1920-01-28,32
"11350",1920-01-29,32.8
"11351",1920-01-30,34
"11352",1920-01-31,35.6
"11353",1920-02-01,36
"11354",1920-02-02,34.2
"11355",1920-02-03,33.7
"11356",1920-02-04,35.6
"11357",1920-02-05,34
"11358",1920-02-06,31.8
"11359",1920-02-07,30.9
"11360",1920-02-08,32.3
"11361",1920-02-09,33.2
"11362",1920-02-10,35
"11363",1920-02-11,35.2
"11364",1920-02-12,35.3
"11365",1920-02-13,35.3
"11366",1920-02-14,34.9
"11367",1920-02-15,35.7
"11368",1920-02-16,35.8
"11369",1920-02-17,36.3
"11370",1920-02-18,36.8
"11371",1920-02-19,38.4
"11372",1920-02-20,38.4
"11373",1920-02-21,37.7
"11374",1920-02-22,38.3
"11375",1920-02-23,37.7
"11376",1920-02-24,37.7
"11377",1920-02-25,38.2
"11378",1920-02-26,38
"11379",1920-02-27,38.3
"11380",1920-02-28,37.5
"11381",1920-02-29,36
"11382",1920-03-01,28
"11383",1920-03-02,32.7
"11384",1920-03-03,34.6
"11385",1920-03-04,35.3
"11386",1920-03-05,36.1
"11387",1920-03-06,35.8
"11388",1920-03-07,32.2
"11389",1920-03-08,34.1
"11390",1920-03-09,34.8
"11391",1920-03-10,35.3
"11392",1920-03-11,36.2
"11393",1920-03-12,36.5
"11394",1920-03-13,36.2
"11395",1920-03-14,36.9
"11396",1920-03-15,35
"11397",1920-03-16,31
"11398",1920-03-17,29.8
"11399",1920-03-18,30
"11400",1920-03-19,33
"11401",1920-03-20,34.2
"11402",1920-03-21,34.4
"11403",1920-03-22,33.9
"11404",1920-03-23,33.3
"11405",1920-03-24,33.4
"11406",1920-03-25,34.9
"11407",1920-03-26,34.8
"11408",1920-03-27,35.3
"11409",1920-03-28,35.3
"11410",1920-03-29,35.4
"11411",1920-03-30,34.4
"11412",1920-03-31,34.5
"11413",1920-04-01,34.8
"11414",1920-04-02,35
"11415",1920-04-03,35.5
"11416",1920-04-04,34.9
"11417",1920-04-05,32.7
"11418",1920-04-06,32.9
"11419",1920-04-07,32.6
"11420",1920-04-08,33.8
"11421",1920-04-09,33.9
"11422",1920-04-10,34
"11423",1920-04-11,34.2
"11424",1920-04-12,34.6
"11425",1920-04-13,33.6
"11426",1920-04-14,32.5
"11427",1920-04-15,29.3
"11428",1920-04-16,29.4
"11429",1920-04-17,29.2
"11430",1920-04-18,28.8
"11431",1920-04-19,28.7
"11432",1920-04-20,26.9
"11433",1920-04-21,27.1
"11434",1920-04-22,28.6
"11435",1920-04-23,28.6
"11436",1920-04-24,29.8
"11437",1920-04-25,29.5
"11438",1920-04-26,28.6
"11439",1920-04-27,21.2
"11440",1920-04-28,25.9
"11441",1920-04-29,24.4
"11442",1920-04-30,26
"11443",1920-05-01,28.2
"11444",1920-05-02,27.7
"11445",1920-05-03,27.1
"11446",1920-05-04,27.9
"11447",1920-05-05,28.3
"11448",1920-05-06,28
"11449",1920-05-07,28.1
"11450",1920-05-08,27.4
"11451",1920-05-09,30
"11452",1920-05-10,32.1
"11453",1920-05-11,31.1
"11454",1920-05-12,31.1
"11455",1920-05-13,30.1
"11456",1920-05-14,31.3
"11457",1920-05-15,29.7
"11458",1920-05-16,29.3
"11459",1920-05-17,27.5
"11460",1920-05-18,21.1
"11461",1920-05-19,24.4
"11462",1920-05-20,23.4
"11463",1920-05-21,22.9
"11464",1920-05-22,24.2
"11465",1920-05-23,24.2
"11466",1920-05-24,24.6
"11467",1920-05-25,25.6
"11468",1920-05-26,25.6
"11469",1920-05-27,25.5
"11470",1920-05-28,26.4
"11471",1920-05-29,27.5
"11472",1920-05-30,28.1
"11473",1920-05-31,28.7
"11474",1920-06-01,27.5
"11475",1920-06-02,23.5
"11476",1920-06-03,23.3
"11477",1920-06-04,23.3
"11478",1920-06-05,24
"11479",1920-06-06,26
"11480",1920-06-07,24.1
"11481",1920-06-08,24.3
"11482",1920-06-09,24.6
"11483",1920-06-10,25.4
"11484",1920-06-11,26.2
"11485",1920-06-12,26.2
"11486",1920-06-13,25.2
"11487",1920-06-14,25.2
"11488",1920-06-15,27.7
"11489",1920-06-16,25.1
"11490",1920-06-17,25.8
"11491",1920-06-18,27.1
"11492",1920-06-19,26.6
"11493",1920-06-20,30
"11494",1920-06-21,29.7
"11495",1920-06-22,26.1
"11496",1920-06-23,23.4
"11497",1920-06-24,23.7
"11498",1920-06-25,24.6
"11499",1920-06-26,25.4
"11500",1920-06-27,27.2
"11501",1920-06-28,27.7
"11502",1920-06-29,29.1
"11503",1920-06-30,28
"11504",1920-07-01,27.8
"11505",1920-07-02,22.3
"11506",1920-07-03,26.4
"11507",1920-07-04,26.6
"11508",1920-07-05,25.9
"11509",1920-07-06,26.1
"11510",1920-07-07,27.2
"11511",1920-07-08,24.8
"11512",1920-07-09,26.8
"11513",1920-07-10,26.9
"11514",1920-07-11,25.5
"11515",1920-07-12,25.2
"11516",1920-07-13,26.2
"11517",1920-07-14,24.3
"11518",1920-07-15,16.5
"11519",1920-07-16,21.9
"11520",1920-07-17,22.9
"11521",1920-07-18,24
"11522",1920-07-19,23.6
"11523",1920-07-20,24
"11524",1920-07-21,22.9
"11525",1920-07-22,21
"11526",1920-07-23,21.7
"11527",1920-07-24,21.5
"11528",1920-07-25,22.4
"11529",1920-07-26,24.6
"11530",1920-07-27,25.8
"11531",1920-07-28,25.7
"11532",1920-07-29,26.2
"11533",1920-07-30,24.8
"11534",1920-07-31,23.4
"11535",1920-08-01,22.4
"11536",1920-08-02,25
"11537",1920-08-03,27
"11538",1920-08-04,27.3
"11539",1920-08-05,26
"11540",1920-08-06,27.9
"11541",1920-08-07,29.6
"11542",1920-08-08,28.7
"11543",1920-08-09,24.8
"11544",1920-08-10,25.8
"11545",1920-08-11,26.7
"11546",1920-08-12,28.7
"11547",1920-08-13,29.5
"11548",1920-08-14,30.1
"11549",1920-08-15,29.4
"11550",1920-08-16,27.2
"11551",1920-08-17,27.8
"11552",1920-08-18,30.1
"11553",1920-08-19,30.7
"11554",1920-08-20,29.8
"11555",1920-08-21,30.2
"11556",1920-08-22,31.3
"11557",1920-08-23,30.8
"11558",1920-08-24,26.9
"11559",1920-08-25,22.1
"11560",1920-08-26,26.2
"11561",1920-08-27,21.5
"11562",1920-08-28,27.2
"11563",1920-08-29,27.4
"11564",1920-08-30,28.5
"11565",1920-08-31,29.2
"11566",1920-09-01,28.7
"11567",1920-09-02,29.8
"11568",1920-09-03,30.1
"11569",1920-09-04,31.1
"11570",1920-09-05,32.3
"11571",1920-09-06,32.4
"11572",1920-09-07,32.4
"11573",1920-09-08,34.2
"11574",1920-09-09,32.3
"11575",1920-09-10,34.2
"11576",1920-09-11,32.8
"11577",1920-09-12,32.4
"11578",1920-09-13,33.3
"11579",1920-09-14,29.2
"11580",1920-09-15,30.4
"11581",1920-09-16,30.9
"11582",1920-09-17,29.2
"11583",1920-09-18,27.7
"11584",1920-09-19,28.3
"11585",1920-09-20,30
"11586",1920-09-21,29.7
"11587",1920-09-22,30.5
"11588",1920-09-23,31.9
"11589",1920-09-24,32.4
"11590",1920-09-25,32.5
"11591",1920-09-26,32.7
"11592",1920-09-27,31.9
"11593",1920-09-28,31.7
"11594",1920-09-29,32.7
"11595",1920-09-30,33.8
"11596",1920-10-01,32.4
"11597",1920-10-02,30.9
"11598",1920-10-03,33.7
"11599",1920-10-04,32.7
"11600",1920-10-05,29.8
"11601",1920-10-06,31.1
"11602",1920-10-07,33.7
"11603",1920-10-08,34.7
"11604",1920-10-09,36.1
"11605",1920-10-10,37.4
"11606",1920-10-11,34.4
"11607",1920-10-12,34.4
"11608",1920-10-13,35.6
"11609",1920-10-14,35.5
"11610",1920-10-15,28.7
"11611",1920-10-16,33.2
"11612",1920-10-17,34.6
"11613",1920-10-18,34.2
"11614",1920-10-19,28.6
"11615",1920-10-20,29.5
"11616",1920-10-21,31.9
"11617",1920-10-22,34.5
"11618",1920-10-23,34.1
"11619",1920-10-24,33.7
"11620",1920-10-25,36.1
"11621",1920-10-26,36.4
"11622",1920-10-27,37.4
"11623",1920-10-28,37
"11624",1920-10-29,37.8
"11625",1920-10-30,36.8
"11626",1920-10-31,36.8
"11627",1920-11-01,36.7
"11628",1920-11-02,36.7
"11629",1920-11-03,37
"11630",1920-11-04,37.5
"11631",1920-11-05,37
"11632",1920-11-06,36
"11633",1920-11-07,37.8
"11634",1920-11-08,38.2
"11635",1920-11-09,35.9
"11636",1920-11-10,24.3
"11637",1920-11-11,27.3
"11638",1920-11-12,32
"11639",1920-11-13,34.3
"11640",1920-11-14,35.2
"11641",1920-11-15,36.4
"11642",1920-11-16,37.2
"11643",1920-11-17,37
"11644",1920-11-18,37.3
"11645",1920-11-19,35.6
"11646",1920-11-20,36.3
"11647",1920-11-21,35.2
"11648",1920-11-22,35.4
"11649",1920-11-23,35.7
"11650",1920-11-24,36.8
"11651",1920-11-25,37.3
"11652",1920-11-26,36.5
"11653",1920-11-27,27.8
"11654",1920-11-28,32
"11655",1920-11-29,33.7
"11656",1920-11-30,34
"11657",1920-12-01,34
"11658",1920-12-02,33.6
"11659",1920-12-03,33.7
"11660",1920-12-04,33.3
"11661",1920-12-05,34.8
"11662",1920-12-06,32.7
"11663",1920-12-07,32.1
"11664",1920-12-08,32.6
"11665",1920-12-09,29.8
"11666",1920-12-10,29.9
"11667",1920-12-11,33.8
"11668",1920-12-12,34.5
"11669",1920-12-13,36
"11670",1920-12-14,36.9
"11671",1920-12-15,37.8
"11672",1920-12-16,37.8
"11673",1920-12-17,36.2
"11674",1920-12-18,35
"11675",1920-12-19,36.7
"11676",1920-12-20,37.1
"11677",1920-12-21,35.6
"11678",1920-12-22,33.6
"11679",1920-12-23,33.2
"11680",1920-12-24,32.6
"11681",1920-12-25,33.1
"11682",1920-12-26,33.5
"11683",1920-12-27,36.1
"11684",1920-12-28,35.6
"11685",1920-12-29,33.3
"11686",1920-12-30,34.3
"11687",1920-12-31,35.1
"11688",1921-01-01,36
"11689",1921-01-02,29.8
"11690",1921-01-03,34
"11691",1921-01-04,33.9
"11692",1921-01-05,34.8
"11693",1921-01-06,35.8
"11694",1921-01-07,37.1
"11695",1921-01-08,37.2
"11696",1921-01-09,37
"11697",1921-01-10,35.2
"11698",1921-01-11,37.4
"11699",1921-01-12,24.3
"11700",1921-01-13,21.9
"11701",1921-01-14,27.6
"11702",1921-01-15,33.7
"11703",1921-01-16,33.6
"11704",1921-01-17,34.5
"11705",1921-01-18,34.8
"11706",1921-01-19,35.6
"11707",1921-01-20,35.2
"11708",1921-01-21,35.1
"11709",1921-01-22,35.7
"11710",1921-01-23,36.1
"11711",1921-01-24,36.7
"11712",1921-01-25,37.3
"11713",1921-01-26,37.3
"11714",1921-01-27,37.4
"11715",1921-01-28,37
"11716",1921-01-29,36.5
"11717",1921-01-30,37.4
"11718",1921-01-31,37.5
"11719",1921-02-01,37.4
"11720",1921-02-02,37.8
"11721",1921-02-03,36.2
"11722",1921-02-04,36
"11723",1921-02-05,35.5
"11724",1921-02-06,34.8
"11725",1921-02-07,34.6
"11726",1921-02-08,35.3
"11727",1921-02-09,30.4
"11728",1921-02-10,33.2
"11729",1921-02-11,33.6
"11730",1921-02-12,34.2
"11731",1921-02-13,35.1
"11732",1921-02-14,34.9
"11733",1921-02-15,35.9
"11734",1921-02-16,35.9
"11735",1921-02-17,36.1
"11736",1921-02-18,36.2
"11737",1921-02-19,33.8
"11738",1921-02-20,35
"11739",1921-02-21,33.7
"11740",1921-02-22,32.7
"11741",1921-02-23,28.8
"11742",1921-02-24,31.4
"11743",1921-02-25,32.6
"11744",1921-02-26,33.3
"11745",1921-02-27,34
"11746",1921-02-28,34
"11747",1921-03-01,33.3
"11748",1921-03-02,32.3
"11749",1921-03-03,33.4
"11750",1921-03-04,31.5
"11751",1921-03-05,31
"11752",1921-03-06,23.9
"11753",1921-03-07,25.1
"11754",1921-03-08,29.9
"11755",1921-03-09,28.1
"11756",1921-03-10,27.8
"11757",1921-03-11,29.9
"11758",1921-03-12,30.9
"11759",1921-03-13,32.8
"11760",1921-03-14,33.2
"11761",1921-03-15,34.1
"11762",1921-03-16,32
"11763",1921-03-17,29.6
"11764",1921-03-18,31.2
"11765",1921-03-19,32.7
"11766",1921-03-20,33.1
"11767",1921-03-21,32.8
"11768",1921-03-22,33.2
"11769",1921-03-23,32.7
"11770",1921-03-24,33.2
"11771",1921-03-25,32.5
"11772",1921-03-26,31.2
"11773",1921-03-27,32.3
"11774",1921-03-28,33.2
"11775",1921-03-29,33.5
"11776",1921-03-30,33
"11777",1921-03-31,32.3
"11778",1921-04-01,30.6
"11779",1921-04-02,31.8
"11780",1921-04-03,32
"11781",1921-04-04,31.6
"11782",1921-04-05,30.4
"11783",1921-04-06,28.7
"11784",1921-04-07,29
"11785",1921-04-08,27.2
"11786",1921-04-09,27.1
"11787",1921-04-10,29.7
"11788",1921-04-11,29.8
"11789",1921-04-12,29.9
"11790",1921-04-13,31.6
"11791",1921-04-14,31.9
"11792",1921-04-15,31.4
"11793",1921-04-16,31.5
"11794",1921-04-17,32
"11795",1921-04-18,31.6
"11796",1921-04-19,31.8
"11797",1921-04-20,31.7
"11798",1921-04-21,31.5
"11799",1921-04-22,30.9
"11800",1921-04-23,31.5
"11801",1921-04-24,31.4
"11802",1921-04-25,30.9
"11803",1921-04-26,30.8
"11804",1921-04-27,30.5
"11805",1921-04-28,29.9
"11806",1921-04-29,29.9
"11807",1921-04-30,30.1
"11808",1921-05-01,29.8
"11809",1921-05-02,30.1
"11810",1921-05-03,30.2
"11811",1921-05-04,30
"11812",1921-05-05,29.4
"11813",1921-05-06,29.3
"11814",1921-05-07,29.2
"11815",1921-05-08,29
"11816",1921-05-09,29
"11817",1921-05-10,28.8
"11818",1921-05-11,27.5
"11819",1921-05-12,28.7
"11820",1921-05-13,28.9
"11821",1921-05-14,28.9
"11822",1921-05-15,28.5
"11823",1921-05-16,28.3
"11824",1921-05-17,28
"11825",1921-05-18,27.5
"11826",1921-05-19,28
"11827",1921-05-20,28.4
"11828",1921-05-21,28.8
"11829",1921-05-22,28.6
"11830",1921-05-23,29.5
"11831",1921-05-24,29
"11832",1921-05-25,29.6
"11833",1921-05-26,29.9
"11834",1921-05-27,28.6
"11835",1921-05-28,27.9
"11836",1921-05-29,27.5
"11837",1921-05-30,27.9
"11838",1921-05-31,28.5
"11839",1921-06-01,28.5
"11840",1921-06-02,28.4
"11841",1921-06-03,29
"11842",1921-06-04,28.4
"11843",1921-06-05,26
"11844",1921-06-06,26.1
"11845",1921-06-07,23.9
"11846",1921-06-08,24.2
"11847",1921-06-09,25.1
"11848",1921-06-10,24.1
"11849",1921-06-11,24.5
"11850",1921-06-12,24
"11851",1921-06-13,24.8
"11852",1921-06-14,26.3
"11853",1921-06-15,26.4
"11854",1921-06-16,26.5
"11855",1921-06-17,25.2
"11856",1921-06-18,24.5
"11857",1921-06-19,24.2
"11858",1921-06-20,24.3
"11859",1921-06-21,24.3
"11860",1921-06-22,25.1
"11861",1921-06-23,25
"11862",1921-06-24,24.5
"11863",1921-06-25,23.5
"11864",1921-06-26,20.9
"11865",1921-06-27,23.3
"11866",1921-06-28,24.8
"11867",1921-06-29,25.6
"11868",1921-06-30,20
"11869",1921-07-01,19.7
"11870",1921-07-02,20.7
"11871",1921-07-03,22.5
"11872",1921-07-04,23.7
"11873",1921-07-05,24.9
"11874",1921-07-06,24.2
"11875",1921-07-07,24.1
"11876",1921-07-08,24
"11877",1921-07-09,24.9
"11878",1921-07-10,25.6
"11879",1921-07-11,25.5
"11880",1921-07-12,25.3
"11881",1921-07-13,25.5
"11882",1921-07-14,25.1
"11883",1921-07-15,25.6
"11884",1921-07-16,25.7
"11885",1921-07-17,26
"11886",1921-07-18,25.8
"11887",1921-07-19,25.6
"11888",1921-07-20,25.3
"11889",1921-07-21,24.2
"11890",1921-07-22,23.2
"11891",1921-07-23,23.3
"11892",1921-07-24,24.2
"11893",1921-07-25,25.3
"11894",1921-07-26,25.8
"11895",1921-07-27,26.1
"11896",1921-07-28,26.8
"11897",1921-07-29,28.2
"11898",1921-07-30,26
"11899",1921-07-31,27.9
"11900",1921-08-01,21.8
"11901",1921-08-02,22
"11902",1921-08-03,22.6
"11903",1921-08-04,23.2
"11904",1921-08-05,24
"11905",1921-08-06,24
"11906",1921-08-07,24.7
"11907",1921-08-08,25.4
"11908",1921-08-09,26.1
"11909",1921-08-10,27.3
"11910",1921-08-11,27.1
"11911",1921-08-12,26.7
"11912",1921-08-13,27.6
"11913",1921-08-14,26.7
"11914",1921-08-15,24.7
"11915",1921-08-16,23.8
"11916",1921-08-17,25.1
"11917",1921-08-18,26.3
"11918",1921-08-19,27.7
"11919",1921-08-20,28.7
"11920",1921-08-21,29.1
"11921",1921-08-22,29.1
"11922",1921-08-23,27
"11923",1921-08-24,26.2
"11924",1921-08-25,28.9
"11925",1921-08-26,28.2
"11926",1921-08-27,26.5
"11927",1921-08-28,26.7
"11928",1921-08-29,27
"11929",1921-08-30,26.1
"11930",1921-08-31,24.7
"11931",1921-09-01,27.9
"11932",1921-09-02,28.8
"11933",1921-09-03,28.2
"11934",1921-09-04,27.9
"11935",1921-09-05,27.8
"11936",1921-09-06,29.7
"11937",1921-09-07,31.4
"11938",1921-09-08,32.1
"11939",1921-09-09,32.8
"11940",1921-09-10,30.4
"11941",1921-09-11,30.3
"11942",1921-09-12,27.7
"11943",1921-09-13,31.9
"11944",1921-09-14,32
"11945",1921-09-15,33.5
"11946",1921-09-16,34
"11947",1921-09-17,33.1
"11948",1921-09-18,32.6
"11949",1921-09-19,28.6
"11950",1921-09-20,29
"11951",1921-09-21,28.8
"11952",1921-09-22,30.7
"11953",1921-09-23,32.6
"11954",1921-09-24,33.2
"11955",1921-09-25,34.3
"11956",1921-09-26,32.7
"11957",1921-09-27,33.7
"11958",1921-09-28,34.6
"11959",1921-09-29,34.3
"11960",1921-09-30,33
"11961",1921-10-01,30.3
"11962",1921-10-02,30.7
"11963",1921-10-03,30.5
"11964",1921-10-04,30
"11965",1921-10-05,32.4
"11966",1921-10-06,33.8
"11967",1921-10-07,35.3
"11968",1921-10-08,35.4
"11969",1921-10-09,34.2
"11970",1921-10-10,35.8
"11971",1921-10-11,35.4
"11972",1921-10-12,36.2
"11973",1921-10-13,38
"11974",1921-10-14,35.4
"11975",1921-10-15,35.7
"11976",1921-10-16,36.4
"11977",1921-10-17,34.3
"11978",1921-10-18,33.6
"11979",1921-10-19,34.1
"11980",1921-10-20,35.4
"11981",1921-10-21,35.1
"11982",1921-10-22,32.8
"11983",1921-10-23,29.6
"11984",1921-10-24,32.8
"11985",1921-10-25,34.5
"11986",1921-10-26,35.1
"11987",1921-10-27,34.7
"11988",1921-10-28,33.6
"11989",1921-10-29,34.7
"11990",1921-10-30,35.8
"11991",1921-10-31,37.4
"11992",1921-11-01,37.5
"11993",1921-11-02,37.3
"11994",1921-11-03,36.7
"11995",1921-11-04,36.9
"11996",1921-11-05,37.6
"11997",1921-11-06,37.4
"11998",1921-11-07,35.8
"11999",1921-11-08,36.2
"12000",1921-11-09,37
"12001",1921-11-10,36.8
"12002",1921-11-11,35.4
"12003",1921-11-12,36.8
"12004",1921-11-13,38.3
"12005",1921-11-14,39.3
"12006",1921-11-15,42
"12007",1921-11-16,41.8
"12008",1921-11-17,39.1
"12009",1921-11-18,38.1
"12010",1921-11-19,35.1
"12011",1921-11-20,36.4
"12012",1921-11-21,35.8
"12013",1921-11-22,37
"12014",1921-11-23,37.5
"12015",1921-11-24,38.6
"12016",1921-11-25,38.6
"12017",1921-11-26,31.6
"12018",1921-11-27,34.6
"12019",1921-11-28,35.7
"12020",1921-11-29,37.1
"12021",1921-11-30,38.3
"12022",1921-12-01,39.4
"12023",1921-12-02,37.3
"12024",1921-12-03,36.7
"12025",1921-12-04,36
"12026",1921-12-05,37.1
"12027",1921-12-06,38.4
"12028",1921-12-07,39.6
"12029",1921-12-08,39.2
"12030",1921-12-09,39.2
"12031",1921-12-10,38.3
"12032",1921-12-11,37.9
"12033",1921-12-12,39.1
"12034",1921-12-13,38.7
"12035",1921-12-14,39.1
"12036",1921-12-15,35.3
"12037",1921-12-16,33.8
"12038",1921-12-17,34.8
"12039",1921-12-18,34.6
"12040",1921-12-19,35
"12041",1921-12-20,38.3
"12042",1921-12-21,37.1
"12043",1921-12-22,37.7
"12044",1921-12-23,37.7
"12045",1921-12-24,36.7
"12046",1921-12-25,38.5
"12047",1921-12-26,37
"12048",1921-12-27,37.9
"12049",1921-12-28,38.2
"12050",1921-12-29,38.5
"12051",1921-12-30,38.8
"12052",1921-12-31,39.1
"12053",1922-01-01,40.1
"12054",1922-01-02,38.3
"12055",1922-01-03,38.8
"12056",1922-01-04,39.1
"12057",1922-01-05,37.6
"12058",1922-01-06,38.1
"12059",1922-01-07,37.6
"12060",1922-01-08,37.1
"12061",1922-01-09,38.4
"12062",1922-01-10,39.5
"12063",1922-01-11,40.9
"12064",1922-01-12,41.3
"12065",1922-01-13,37.4
"12066",1922-01-14,36.8
"12067",1922-01-15,37.8
"12068",1922-01-16,38
"12069",1922-01-17,39.1
"12070",1922-01-18,37.9
"12071",1922-01-19,39.3
"12072",1922-01-20,41.5
"12073",1922-01-21,39.9
"12074",1922-01-22,40.9
"12075",1922-01-23,39
"12076",1922-01-24,37.1
"12077",1922-01-25,38.3
"12078",1922-01-26,36.9
"12079",1922-01-27,36.3
"12080",1922-01-28,37.6
"12081",1922-01-29,34
"12082",1922-01-30,34.2
"12083",1922-01-31,36.1
"12084",1922-02-01,38.2
"12085",1922-02-02,41.2
"12086",1922-02-03,39
"12087",1922-02-04,38.4
"12088",1922-02-05,39
"12089",1922-02-06,38.5
"12090",1922-02-07,37.2
"12091",1922-02-08,37.9
"12092",1922-02-09,37.9
"12093",1922-02-10,38.3
"12094",1922-02-11,38.3
"12095",1922-02-12,38.2
"12096",1922-02-13,39.6
"12097",1922-02-14,38.5
"12098",1922-02-15,37.8
"12099",1922-02-16,37.2
"12100",1922-02-17,31.8
"12101",1922-02-18,33.8
"12102",1922-02-19,33.3
"12103",1922-02-20,33.9
"12104",1922-02-21,33.4
"12105",1922-02-22,33.8
"12106",1922-02-23,33.1
"12107",1922-02-24,34.3
"12108",1922-02-25,34.8
"12109",1922-02-26,34.5
"12110",1922-02-27,30.6
"12111",1922-02-28,31.2
"12112",1922-03-01,31.2
"12113",1922-03-02,33.7
"12114",1922-03-03,34.2
"12115",1922-03-04,34.9
"12116",1922-03-05,34.8
"12117",1922-03-06,34.2
"12118",1922-03-07,34.8
"12119",1922-03-08,34.8
"12120",1922-03-09,34.1
"12121",1922-03-10,34.2
"12122",1922-03-11,33.7
"12123",1922-03-12,34.1
"12124",1922-03-13,33.7
"12125",1922-03-14,31
"12126",1922-03-15,28.3
"12127",1922-03-16,30.9
"12128",1922-03-17,34.1
"12129",1922-03-18,34.5
"12130",1922-03-19,32.8
"12131",1922-03-20,33.7
"12132",1922-03-21,35.5
"12133",1922-03-22,36.7
"12134",1922-03-23,33.4
"12135",1922-03-24,35
"12136",1922-03-25,35.2
"12137",1922-03-26,35.8
"12138",1922-03-27,35.6
"12139",1922-03-28,35.1
"12140",1922-03-29,36.6
"12141",1922-03-30,35.8
"12142",1922-03-31,35.4
"12143",1922-04-01,35.8
"12144",1922-04-02,33.4
"12145",1922-04-03,36.2
"12146",1922-04-04,34.6
"12147",1922-04-05,33.6
"12148",1922-04-06,31.6
"12149",1922-04-07,32.5
"12150",1922-04-08,32.6
"12151",1922-04-09,33.2
